"","age","balance","day","duration","campaign","pdays","previous","y"
"1306",40,697,8,111,1,-1,0,"no"
"42982",34,2885,10,314,2,156,4,"yes"
"2132",34,-89,12,209,1,-1,0,"no"
"2899",43,887,14,211,1,-1,0,"no"
"43641",46,640,6,246,1,55,5,"yes"
"23683",52,136,28,88,5,-1,0,"no"
"27215",37,11,21,326,1,-1,0,"no"
"32781",39,186,17,433,1,-1,0,"no"
"10916",38,18,17,605,5,-1,0,"no"
"1451",32,459,8,202,2,-1,0,"no"
"32065",75,105,14,232,1,-1,0,"no"
"18839",38,0,4,71,1,-1,0,"no"
"36804",37,335,12,107,2,368,2,"no"
"21755",43,0,19,332,3,-1,0,"no"
"29264",75,3324,2,149,1,-1,0,"no"
"39809",50,85,1,141,1,-1,0,"no"
"5653",50,199,26,79,1,-1,0,"no"
"22409",35,1048,22,362,2,-1,0,"no"
"16802",42,0,24,149,2,-1,0,"no"
"30977",45,17609,9,222,6,-1,0,"no"
"23450",33,0,28,94,6,-1,0,"no"
"35648",57,1029,8,165,1,-1,0,"no"
"9946",48,5,9,65,6,-1,0,"no"
"20162",36,0,11,108,2,-1,0,"no"
"22681",55,467,25,129,5,-1,0,"no"
"32709",48,185,17,193,1,-1,0,"no"
"906",35,267,7,192,1,-1,0,"no"
"42816",26,592,29,145,2,164,1,"no"
"30599",40,2663,6,289,2,-1,0,"no"
"37471",31,143,13,221,2,-1,0,"no"
"6496",49,-1547,27,492,3,-1,0,"no"
"17304",52,14,28,55,5,-1,0,"no"
"37046",33,312,13,23,1,359,3,"no"
"27738",48,641,28,113,1,-1,0,"no"
"44314",55,1320,28,340,1,91,2,"yes"
"20193",42,5455,11,149,4,-1,0,"no"
"4849",36,115,21,114,1,-1,0,"no"
"31337",28,387,13,61,11,282,1,"no"
"36369",33,48,11,400,1,173,5,"no"
"33873",52,94,30,244,1,-1,0,"yes"
"12829",48,8,7,46,1,-1,0,"no"
"25835",40,657,19,178,1,112,2,"no"
"6914",51,-245,28,612,2,-1,0,"no"
"37189",36,413,13,60,1,176,1,"no"
"42670",33,133,14,305,2,274,1,"yes"
"19572",54,10,7,150,2,-1,0,"no"
"7189",44,2523,29,1236,2,-1,0,"no"
"630",32,90,6,57,2,-1,0,"no"
"24571",53,248,17,99,1,126,3,"no"
"18668",36,62,31,43,34,-1,0,"no"
"17439",26,63,28,76,4,-1,0,"no"
"12392",60,95,27,244,1,-1,0,"no"
"38421",32,252,15,52,1,-1,0,"no"
"42425",39,481,7,929,5,189,1,"yes"
"32294",33,1354,16,270,1,147,2,"no"
"40748",30,2046,10,133,1,-1,0,"no"
"19891",31,1015,8,112,2,-1,0,"no"
"44604",20,825,28,27,1,-1,0,"no"
"43678",54,1624,12,166,3,182,10,"yes"
"24258",37,0,17,44,1,123,2,"no"
"33353",35,2123,20,54,1,273,3,"no"
"21273",46,689,18,121,7,-1,0,"no"
"20782",47,48,13,170,2,-1,0,"no"
"40279",27,20585,15,188,1,-1,0,"yes"
"35490",28,417,7,188,2,366,2,"no"
"3221",42,1270,15,192,1,-1,0,"no"
"10183",45,750,11,183,9,-1,0,"no"
"39623",34,0,26,58,1,-1,0,"no"
"2113",31,184,12,378,3,-1,0,"no"
"16395",57,234,23,169,2,-1,0,"no"
"9703",39,1170,6,383,1,-1,0,"no"
"7544",36,7606,30,917,1,-1,0,"yes"
"33109",38,0,20,506,2,-1,0,"no"
"27207",55,1393,21,55,5,-1,0,"no"
"33194",33,0,20,210,2,-1,0,"no"
"7470",48,2201,29,364,2,-1,0,"no"
"26677",45,-497,20,260,1,-1,0,"no"
"12787",45,88,7,332,1,-1,0,"no"
"34144",39,0,30,342,3,22,3,"yes"
"30874",59,968,9,105,2,-1,0,"no"
"16928",29,5698,25,198,1,-1,0,"no"
"36813",52,-637,12,161,5,174,2,"no"
"6015",35,1209,26,304,3,-1,0,"no"
"23260",30,0,27,109,2,-1,0,"no"
"10193",36,9019,11,952,3,-1,0,"no"
"11247",44,-448,18,149,2,-1,0,"no"
"4111",34,46,19,165,1,-1,0,"no"
"23378",45,424,27,141,8,-1,0,"no"
"30144",45,1966,4,76,2,204,3,"no"
"6332",32,124,27,193,1,-1,0,"no"
"37142",27,456,13,104,1,-1,0,"no"
"15093",32,118,17,1275,1,-1,0,"yes"
"39996",53,395,3,107,1,-1,0,"no"
"44079",32,1029,5,175,4,-1,0,"no"
"22838",34,280,25,119,11,-1,0,"no"
"21523",47,0,19,210,2,-1,0,"no"
"16120",34,228,22,387,4,-1,0,"no"
"39954",34,978,3,262,2,71,1,"yes"
"9827",47,361,9,123,2,-1,0,"no"
"30767",29,2,6,10,7,-1,0,"no"
"16082",28,47,22,405,2,-1,0,"no"
"27223",34,1240,21,102,1,-1,0,"no"
"30816",37,924,9,181,9,-1,0,"no"
"32985",32,77,17,464,2,-1,0,"no"
"36860",45,-158,12,317,2,-1,0,"no"
"19282",30,2876,6,103,4,-1,0,"no"
"93",60,290,5,583,1,-1,0,"no"
"20065",34,1433,8,170,3,-1,0,"no"
"38469",40,50,15,837,1,-1,0,"yes"
"35976",38,0,8,583,2,-1,0,"no"
"14581",46,311,15,232,3,-1,0,"no"
"29838",32,1431,4,199,2,-1,0,"no"
"13627",45,0,9,74,1,-1,0,"no"
"41766",59,0,13,78,1,216,1,"no"
"8687",34,654,3,604,14,-1,0,"no"
"24138",30,12857,6,150,1,-1,0,"yes"
"44117",36,966,9,119,9,367,4,"no"
"1921",42,0,9,214,2,-1,0,"no"
"22754",36,351,25,88,3,-1,0,"no"
"19513",31,246,7,159,2,-1,0,"no"
"7683",36,287,30,157,3,-1,0,"no"
"7124",35,404,29,539,1,-1,0,"yes"
"14707",38,0,15,146,4,-1,0,"no"
"9462",48,11146,6,136,1,-1,0,"no"
"33052",32,94,17,1013,2,-1,0,"no"
"37379",55,1691,13,358,2,174,1,"no"
"9759",49,49,9,232,1,-1,0,"no"
"44598",29,1124,24,26,1,-1,0,"no"
"12497",31,394,2,660,3,-1,0,"no"
"48",44,0,5,225,2,-1,0,"no"
"24483",48,361,17,287,1,-1,0,"no"
"9545",46,595,6,334,3,-1,0,"no"
"11602",48,7,19,354,7,-1,0,"no"
"17437",56,4763,28,106,6,-1,0,"no"
"18307",45,194,31,517,4,-1,0,"no"
"36615",43,323,12,43,3,369,2,"no"
"25526",32,2089,19,192,1,5,1,"no"
"15606",29,27,21,554,2,-1,0,"no"
"32680",31,985,17,997,1,57,2,"yes"
"33537",41,285,20,1272,2,-1,0,"yes"
"39422",29,428,22,293,2,-1,0,"yes"
"41592",29,874,16,152,1,103,1,"yes"
"38281",55,-466,15,901,1,-1,0,"yes"
"23521",34,-6,28,79,8,-1,0,"no"
"29374",58,8266,2,98,2,271,1,"no"
"30",36,265,5,348,1,-1,0,"no"
"9422",60,22018,6,177,2,-1,0,"no"
"33841",55,1989,28,139,2,-1,0,"no"
"13235",52,380,8,58,1,-1,0,"no"
"34239",32,214,4,117,1,-1,0,"no"
"42327",40,764,17,85,1,-1,0,"yes"
"19478",31,40,7,123,2,-1,0,"no"
"27024",31,3950,21,529,1,-1,0,"yes"
"26151",37,7245,20,143,6,-1,0,"no"
"22773",39,130,25,14,18,-1,0,"no"
"15396",39,64,18,147,1,-1,0,"no"
"31022",59,1723,10,39,3,-1,0,"no"
"18361",57,20584,31,28,2,-1,0,"no"
"22909",31,0,25,249,6,-1,0,"no"
"40099",50,78,4,143,1,-1,0,"no"
"38062",32,687,14,415,3,296,2,"no"
"25856",53,26306,19,67,3,-1,0,"no"
"6540",34,-476,27,92,4,-1,0,"no"
"21461",49,306,18,285,7,-1,0,"no"
"4989",35,463,21,104,1,-1,0,"no"
"29066",34,-271,2,90,1,252,2,"no"
"16052",26,1842,22,611,1,-1,0,"no"
"28408",38,406,29,138,1,188,5,"no"
"39407",43,2145,22,271,1,183,3,"yes"
"38890",29,104,18,903,4,-1,0,"yes"
"19404",53,1225,6,70,2,-1,0,"no"
"9312",42,-355,5,939,6,-1,0,"no"
"12587",30,-130,3,194,2,-1,0,"no"
"26081",45,1148,19,782,2,-1,0,"no"
"6168",46,-371,27,138,1,-1,0,"no"
"33099",35,1347,20,360,1,-1,0,"no"
"30095",54,427,4,85,2,231,2,"no"
"26340",52,0,20,199,2,-1,0,"no"
"26807",36,54,20,355,6,-1,0,"no"
"13167",37,33,8,483,2,-1,0,"no"
"3744",38,961,16,346,1,-1,0,"no"
"16966",59,-182,25,153,1,-1,0,"no"
"23371",50,334,27,79,3,-1,0,"no"
"35859",34,49,8,142,1,-1,0,"no"
"34286",59,3421,4,121,5,-1,0,"no"
"27273",43,13015,21,56,1,-1,0,"no"
"6553",31,-701,27,42,3,-1,0,"no"
"24723",40,406,17,205,2,-1,0,"no"
"11300",31,54,18,230,3,-1,0,"no"
"4911",34,0,21,311,1,-1,0,"no"
"12731",54,1613,7,128,3,-1,0,"no"
"10785",38,2496,17,193,1,-1,0,"no"
"18652",46,4879,31,195,3,-1,0,"no"
"731",49,198,6,200,2,-1,0,"no"
"26205",53,7,20,68,1,-1,0,"no"
"35502",46,193,7,201,8,-1,0,"no"
"42456",27,1623,9,161,1,190,1,"no"
"10811",53,1296,17,115,1,-1,0,"no"
"37081",47,4227,13,659,1,-1,0,"yes"
"19402",36,46,6,459,3,-1,0,"no"
"37814",33,-448,14,95,2,-1,0,"no"
"30189",30,296,5,41,7,-1,0,"no"
"31576",39,1756,3,939,1,-1,0,"yes"
"16701",47,751,24,99,1,-1,0,"no"
"41109",34,1227,17,122,1,109,1,"no"
"32344",35,0,16,563,1,-1,0,"no"
"30670",50,346,6,178,1,-1,0,"yes"
"39140",36,-73,18,15,8,-1,0,"no"
"13510",60,681,9,337,1,-1,0,"no"
"32955",27,872,17,1130,3,-1,0,"no"
"6090",35,226,27,322,5,-1,0,"no"
"34560",27,75,5,308,1,351,1,"no"
"40235",29,858,12,234,7,330,1,"no"
"27724",34,1442,11,234,1,-1,0,"no"
"34252",48,428,4,347,2,167,2,"no"
"44361",35,980,2,428,2,336,6,"no"
"15518",29,788,18,264,2,-1,0,"no"
"37477",51,107,13,99,2,369,4,"no"
"28888",53,2180,30,89,3,-1,0,"no"
"6037",31,3201,26,96,5,-1,0,"no"
"6384",35,1383,27,269,2,-1,0,"no"
"12633",41,6618,4,104,1,-1,0,"no"
"9626",45,22928,6,113,1,-1,0,"no"
"18093",54,555,30,117,11,-1,0,"no"
"7023",25,1025,28,478,2,-1,0,"no"
"24987",50,-353,18,162,1,175,2,"no"
"14921",32,198,16,132,2,-1,0,"no"
"37759",31,0,14,215,1,-1,0,"no"
"15654",57,753,21,730,8,-1,0,"no"
"39584",48,17964,26,208,2,96,3,"yes"
"16693",33,990,24,1491,2,-1,0,"yes"
"43534",41,5037,23,252,9,185,5,"yes"
"37939",31,150,14,68,2,-1,0,"no"
"3878",32,29,16,132,13,-1,0,"no"
"22884",45,285,25,202,7,-1,0,"no"
"12022",36,449,20,136,3,-1,0,"no"
"40682",66,3,6,550,1,-1,0,"yes"
"10144",52,1884,11,68,4,-1,0,"no"
"3133",44,112,14,225,2,-1,0,"no"
"35832",32,356,8,451,3,-1,0,"no"
"33326",42,1049,20,180,1,-1,0,"no"
"40290",27,138,15,89,2,-1,0,"yes"
"34955",25,-121,6,343,2,-1,0,"no"
"29642",27,127,3,449,3,-1,0,"no"
"12223",51,1377,20,9,2,-1,0,"no"
"7361",48,256,29,150,4,-1,0,"no"
"12559",29,695,3,97,1,-1,0,"no"
"23498",32,36,28,108,7,-1,0,"no"
"80",55,1,5,208,1,-1,0,"no"
"21122",32,2349,14,134,5,-1,0,"no"
"33837",30,457,27,90,2,-1,0,"no"
"3413",28,86,15,918,1,-1,0,"no"
"4542",43,-8,20,473,2,-1,0,"no"
"2565",49,358,13,176,3,-1,0,"no"
"8342",42,130,2,180,3,-1,0,"no"
"29030",43,629,2,70,3,265,4,"no"
"33012",46,961,17,48,2,-1,0,"no"
"24259",42,477,17,231,2,-1,0,"no"
"8521",30,167,3,237,2,-1,0,"no"
"25183",34,20,18,262,2,-1,0,"no"
"18997",42,9720,5,81,2,-1,0,"no"
"21675",45,451,19,142,2,-1,0,"no"
"25114",41,159,18,164,1,-1,0,"no"
"43523",64,4833,22,247,2,251,1,"no"
"11150",46,46,18,107,1,-1,0,"no"
"40727",73,1092,7,390,2,-1,0,"no"
"12864",34,368,7,2201,1,-1,0,"no"
"31833",35,24,8,169,1,231,2,"no"
"2080",28,-201,12,286,4,-1,0,"no"
"26925",30,4925,21,86,1,-1,0,"no"
"23008",35,0,26,259,2,-1,0,"no"
"12402",24,11,27,114,4,-1,0,"no"
"31061",26,11862,13,119,1,-1,0,"yes"
"22153",35,249,21,205,8,-1,0,"no"
"3786",47,380,16,268,6,-1,0,"no"
"11632",25,-191,19,958,7,-1,0,"yes"
"22066",51,3486,20,135,11,-1,0,"no"
"10548",42,167,16,119,1,-1,0,"no"
"6347",56,-154,27,127,1,-1,0,"no"
"18461",33,2554,31,77,15,-1,0,"no"
"1702",26,153,9,386,1,-1,0,"no"
"34265",29,451,4,54,1,96,1,"no"
"17745",36,106,29,171,13,-1,0,"no"
"1060",36,174,7,223,2,-1,0,"no"
"30981",47,0,9,168,4,180,2,"no"
"41431",52,1423,4,384,1,91,1,"no"
"18088",33,328,30,216,9,-1,0,"no"
"42385",66,2149,30,151,6,103,4,"no"
"31267",41,203,5,90,2,-1,0,"no"
"19925",32,40,8,419,2,-1,0,"yes"
"26142",38,2,20,291,2,-1,0,"no"
"875",55,552,7,241,2,-1,0,"no"
"1477",41,292,8,352,2,-1,0,"no"
"29866",75,3881,4,136,3,-1,0,"yes"
"42437",29,135,7,248,1,-1,0,"no"
"3059",26,277,14,514,2,-1,0,"no"
"14447",58,409,14,643,2,-1,0,"no"
"40578",34,5,21,305,7,-1,0,"no"
"30937",49,48,9,433,3,-1,0,"no"
"33545",39,2298,20,13,2,319,18,"no"
"7568",56,1877,30,86,1,-1,0,"no"
"27846",41,1088,28,138,1,-1,0,"no"
"12215",46,-49,20,10,23,-1,0,"no"
"34969",55,663,6,230,1,-1,0,"no"
"43911",21,53,14,270,1,-1,0,"yes"
"6268",26,21,27,133,1,-1,0,"no"
"6873",42,479,28,217,2,-1,0,"no"
"18142",56,66,30,72,4,-1,0,"no"
"2678",42,693,13,187,2,-1,0,"no"
"35519",39,660,7,93,4,168,3,"no"
"18341",42,4617,31,543,2,-1,0,"no"
"32128",48,1738,15,349,1,-1,0,"no"
"29442",31,863,3,146,1,263,5,"no"
"17324",32,849,28,289,5,-1,0,"no"
"26738",32,6982,20,224,2,183,1,"no"
"2155",27,3675,12,101,2,-1,0,"no"
"25559",59,16869,19,107,1,-1,0,"no"
"21510",44,0,19,70,2,-1,0,"no"
"28346",28,1391,29,462,2,247,1,"no"
"17910",51,390,30,102,3,-1,0,"no"
"43481",59,1,15,159,2,378,3,"yes"
"23195",54,656,27,105,6,-1,0,"no"
"30368",60,6684,5,173,1,-1,0,"no"
"673",49,1,6,260,3,-1,0,"no"
"42106",32,9317,2,92,3,-1,0,"no"
"10749",51,2967,17,83,2,-1,0,"no"
"32269",28,94,16,300,1,-1,0,"no"
"43867",27,268,4,32,1,-1,0,"no"
"43323",22,780,17,272,3,-1,0,"yes"
"38474",38,2069,15,358,7,-1,0,"no"
"29320",49,4,2,161,2,-1,0,"no"
"37779",39,1089,14,128,1,-1,0,"no"
"5863",44,476,26,127,2,-1,0,"no"
"28929",39,879,2,99,1,-1,0,"no"
"19307",43,0,6,124,2,-1,0,"no"
"19806",50,1064,8,31,2,-1,0,"no"
"44288",37,1707,26,546,2,784,3,"yes"
"294",54,0,5,120,2,-1,0,"no"
"10955",37,830,17,292,3,-1,0,"no"
"5676",56,-85,26,118,1,-1,0,"no"
"14218",47,3466,11,853,2,-1,0,"yes"
"11324",46,1823,18,135,3,-1,0,"no"
"4712",52,0,20,363,5,-1,0,"no"
"22006",31,159,20,129,1,-1,0,"no"
"13004",31,256,7,28,24,-1,0,"no"
"43430",55,3848,8,222,2,-1,0,"yes"
"5070",35,453,21,312,2,-1,0,"no"
"20863",35,303,13,713,2,-1,0,"no"
"13039",32,2102,8,220,1,-1,0,"no"
"23086",41,236,26,72,4,-1,0,"no"
"20088",32,3297,11,99,2,-1,0,"no"
"6681",29,1450,28,195,1,-1,0,"no"
"43440",29,218,12,169,1,-1,0,"no"
"281",50,61,5,621,3,-1,0,"no"
"8310",41,-18,2,83,6,-1,0,"no"
"9804",44,11016,9,252,3,-1,0,"no"
"2478",35,2144,13,188,2,-1,0,"no"
"22285",31,4,21,102,3,-1,0,"no"
"44143",55,1157,12,289,1,412,2,"no"
"6214",36,3875,27,21,5,-1,0,"no"
"4803",37,-898,21,482,1,-1,0,"no"
"37125",42,2157,13,149,1,364,2,"no"
"16164",60,-223,22,282,2,-1,0,"no"
"42201",61,4162,10,185,1,-1,0,"no"
"25850",34,4028,19,98,1,-1,0,"no"
"1648",31,22,9,483,3,-1,0,"yes"
"6431",28,6429,27,345,2,-1,0,"no"
"27112",40,865,21,170,2,-1,0,"no"
"15571",44,242,21,100,4,-1,0,"no"
"18026",59,3831,30,87,4,-1,0,"no"
"15712",58,0,21,111,1,-1,0,"no"
"37154",32,7,13,109,1,-1,0,"no"
"9114",60,4820,5,419,1,-1,0,"no"
"41381",43,970,1,513,13,288,11,"no"
"1657",37,0,9,59,1,-1,0,"no"
"21770",49,370,19,386,3,-1,0,"no"
"35295",36,4576,7,272,1,-1,0,"no"
"27459",40,0,21,43,1,185,2,"no"
"41307",28,223,27,157,2,119,1,"yes"
"42638",22,254,13,143,2,-1,0,"yes"
"31865",54,546,9,40,1,-1,0,"no"
"7662",53,2647,30,121,1,-1,0,"no"
"33587",35,414,20,11,5,319,2,"no"
"28008",49,177,28,90,1,204,1,"no"
"18897",30,835,4,81,1,-1,0,"no"
"39196",32,2692,18,99,2,-1,0,"no"
"33274",59,-423,20,84,1,-1,0,"no"
"15727",32,2196,21,1156,1,-1,0,"no"
"29141",41,-24,2,437,1,-1,0,"no"
"38599",58,238,15,122,8,-1,0,"no"
"9762",59,1491,9,157,2,-1,0,"no"
"1343",33,140,8,139,1,-1,0,"no"
"21208",46,456,18,618,6,-1,0,"yes"
"8249",39,-295,2,288,1,-1,0,"no"
"29796",33,0,4,154,2,-1,0,"no"
"25041",40,159,18,37,1,-1,0,"no"
"28557",54,0,29,309,3,-1,0,"no"
"5551",33,-346,23,29,3,-1,0,"no"
"20479",30,24,12,29,4,-1,0,"no"
"26334",52,6909,20,223,1,-1,0,"no"
"43809",47,973,27,489,1,479,1,"yes"
"9174",37,1795,5,511,1,-1,0,"no"
"40408",51,812,2,248,3,-1,0,"no"
"31622",63,2030,6,61,6,-1,0,"no"
"42627",25,4859,12,227,1,-1,0,"yes"
"24391",53,2228,17,890,1,-1,0,"yes"
"43556",77,992,27,147,2,182,2,"no"
"41058",19,60,14,253,1,-1,0,"no"
"25582",34,360,19,46,1,182,2,"no"
"724",28,251,6,178,2,-1,0,"no"
"2382",36,-195,13,229,1,-1,0,"no"
"4493",34,1689,20,423,1,-1,0,"no"
"15854",57,177,21,91,4,-1,0,"no"
"13289",49,1040,8,474,2,-1,0,"no"
"7838",47,61,30,212,4,-1,0,"no"
"42930",42,490,8,203,2,188,1,"no"
"20244",41,3465,11,389,4,-1,0,"no"
"15196",31,-120,17,231,2,-1,0,"no"
"24323",50,5420,17,73,1,-1,0,"no"
"28851",45,44,30,250,2,2,1,"no"
"11990",51,4655,20,44,4,-1,0,"no"
"19857",44,1424,8,201,2,-1,0,"no"
"14582",43,59,15,60,3,-1,0,"no"
"24185",44,1631,17,81,1,195,2,"no"
"26210",33,247,20,428,1,-1,0,"no"
"5655",52,0,26,206,1,-1,0,"no"
"19814",33,1909,8,191,2,-1,0,"no"
"20108",38,1440,11,111,2,-1,0,"no"
"526",43,1335,6,371,2,-1,0,"no"
"14534",43,254,15,104,3,-1,0,"no"
"3678",36,281,16,515,1,-1,0,"yes"
"339",51,-2,5,402,3,-1,0,"no"
"43724",50,1830,14,318,3,-1,0,"no"
"18276",41,1138,31,283,18,-1,0,"no"
"16416",55,-458,23,1331,3,-1,0,"no"
"23350",42,2517,27,569,17,-1,0,"no"
"37637",41,14,14,161,3,-1,0,"no"
"4080",52,-342,19,153,1,-1,0,"no"
"41868",70,3175,19,115,2,-1,0,"no"
"20840",36,1941,13,156,4,-1,0,"no"
"30442",55,1765,5,445,1,267,1,"no"
"19721",33,5235,7,67,3,-1,0,"no"
"33550",28,49,20,17,3,-1,0,"no"
"6312",39,1135,27,35,1,-1,0,"no"
"18290",35,161,31,175,4,-1,0,"no"
"34748",51,2396,6,241,2,-1,0,"no"
"28638",26,249,29,235,3,262,5,"no"
"31249",32,3820,3,105,1,-1,0,"no"
"36362",57,66,11,798,2,-1,0,"no"
"32729",40,224,17,875,2,-1,0,"yes"
"3597",48,3705,15,151,2,-1,0,"no"
"17960",45,579,30,141,2,-1,0,"no"
"800",56,0,7,333,4,-1,0,"no"
"14650",51,-799,15,1001,3,-1,0,"yes"
"6235",58,90,27,144,1,-1,0,"no"
"17417",30,39,28,101,3,-1,0,"no"
"38181",26,77,15,619,1,340,4,"yes"
"15851",55,57,21,162,2,-1,0,"no"
"24654",51,856,17,99,2,-1,0,"no"
"15666",50,120,21,99,1,-1,0,"no"
"43512",43,3157,21,381,2,330,17,"no"
"44035",50,5114,29,286,2,153,2,"no"
"7907",40,211,30,137,3,-1,0,"no"
"29319",55,1339,2,299,2,-1,0,"no"
"33865",34,612,30,192,1,-1,0,"no"
"232",31,388,5,730,2,-1,0,"no"
"40506",36,4,7,529,1,61,3,"no"
"3240",41,149,15,27,1,-1,0,"no"
"32003",52,543,13,211,2,-1,0,"no"
"32695",38,398,17,239,1,332,1,"no"
"34098",35,495,30,266,1,87,1,"yes"
"12595",48,-19,4,270,1,-1,0,"no"
"38130",29,363,15,164,1,-1,0,"no"
"15843",43,8,21,564,2,-1,0,"no"
"24623",53,2269,17,1091,2,150,1,"yes"
"7306",41,943,29,242,3,-1,0,"no"
"43810",26,531,27,57,1,-1,0,"no"
"21428",43,171,18,67,2,-1,0,"no"
"30879",48,0,9,18,8,-1,0,"no"
"37546",31,22546,14,8,6,267,4,"no"
"35751",47,265,8,144,2,368,1,"no"
"27698",49,1077,21,79,4,-1,0,"no"
"21729",45,850,19,211,2,-1,0,"no"
"30875",52,-462,9,172,5,-1,0,"no"
"15208",35,1016,17,294,2,-1,0,"no"
"42412",49,5887,4,439,3,185,5,"yes"
"3118",57,5961,14,166,3,-1,0,"no"
"12341",36,367,26,277,1,-1,0,"no"
"34807",34,-349,6,208,1,365,1,"no"
"5407",45,-319,23,254,1,-1,0,"no"
"26815",38,77,20,441,4,-1,0,"no"
"44505",77,2223,10,365,2,187,1,"no"
"41440",73,3443,4,770,3,-1,0,"yes"
"25315",38,4392,18,23,2,110,2,"no"
"31045",41,1066,11,109,3,-1,0,"yes"
"27316",34,0,21,18,9,-1,0,"no"
"14954",29,73,16,252,2,-1,0,"no"
"10935",44,711,17,291,1,-1,0,"no"
"36113",38,1,11,63,7,-1,0,"no"
"34767",46,501,6,207,1,-1,0,"no"
"17966",49,1415,30,269,2,-1,0,"no"
"11355",60,987,19,102,13,-1,0,"no"
"28985",40,5,2,174,1,-1,0,"no"
"2358",45,-3,13,213,1,-1,0,"no"
"16298",39,94,23,87,3,-1,0,"no"
"30312",35,522,5,245,2,-1,0,"no"
"40065",36,1027,4,151,1,-1,0,"no"
"4560",34,458,20,211,1,-1,0,"no"
"34430",31,113,5,337,3,-1,0,"no"
"20046",46,269,8,188,5,-1,0,"no"
"9768",37,0,9,89,1,-1,0,"no"
"4861",41,2490,21,115,2,-1,0,"no"
"19760",44,326,8,108,2,-1,0,"no"
"7694",36,577,30,155,1,-1,0,"no"
"3385",57,0,15,215,2,-1,0,"no"
"40833",55,1199,11,91,1,99,10,"no"
"7850",30,-849,30,138,2,-1,0,"no"
"15057",30,4,17,284,1,-1,0,"no"
"34180",57,350,4,87,3,-1,0,"no"
"37172",32,681,13,589,1,-1,0,"no"
"6136",32,-1500,27,157,2,-1,0,"no"
"8838",26,178,4,833,2,-1,0,"no"
"37474",41,-664,13,185,4,-1,0,"no"
"12635",34,183,4,88,1,-1,0,"no"
"11845",39,80,20,124,2,-1,0,"no"
"3614",59,975,15,263,4,-1,0,"no"
"17057",51,2156,25,84,3,-1,0,"no"
"34699",30,61,5,36,7,165,5,"no"
"32221",57,5041,16,284,1,336,1,"no"
"26552",32,5205,20,352,1,-1,0,"no"
"11887",30,685,20,25,3,-1,0,"no"
"5074",35,432,21,1094,55,-1,0,"no"
"27833",41,102,28,244,1,-1,0,"no"
"6424",35,-229,27,100,2,-1,0,"no"
"24588",35,560,17,46,1,-1,0,"no"
"6293",31,-302,27,235,5,-1,0,"no"
"40566",39,972,10,123,4,-1,0,"no"
"6248",33,-395,27,161,2,-1,0,"no"
"178",34,51,5,19,2,-1,0,"no"
"23576",46,1906,28,44,6,-1,0,"no"
"8074",30,360,2,239,1,-1,0,"no"
"33327",29,291,20,405,2,-1,0,"no"
"2810",52,478,14,110,2,-1,0,"no"
"8137",27,1,2,162,3,-1,0,"no"
"43605",60,2389,4,287,1,-1,0,"no"
"20897",30,309,13,99,1,-1,0,"no"
"11113",51,1093,18,18,1,-1,0,"no"
"33059",40,106,17,200,2,-1,0,"no"
"18270",43,1996,31,34,3,-1,0,"no"
"42198",71,1311,10,301,2,91,1,"yes"
"12689",38,222,7,164,5,-1,0,"no"
"11312",60,415,18,49,2,-1,0,"no"
"28595",45,185,29,249,3,-1,0,"no"
"10848",47,145,17,255,1,-1,0,"no"
"26401",31,1539,20,67,6,177,9,"no"
"9792",47,214,9,168,1,-1,0,"no"
"42688",40,226,15,176,2,-1,0,"no"
"18406",41,4900,31,121,2,-1,0,"no"
"23324",33,48,27,34,14,-1,0,"no"
"25241",43,-2122,18,141,3,-1,0,"no"
"34067",33,1170,30,352,1,-1,0,"yes"
"3568",24,758,15,129,1,-1,0,"no"
"44777",22,224,14,5,1,-1,0,"no"
"2003",35,123,9,83,3,-1,0,"no"
"17817",26,0,29,165,23,-1,0,"no"
"37235",45,2813,13,43,1,-1,0,"no"
"29942",32,1496,4,267,1,-1,0,"no"
"37799",33,-149,14,111,1,296,3,"no"
"14530",42,-145,15,231,3,-1,0,"no"
"16115",35,219,22,160,6,-1,0,"no"
"11076",35,0,17,229,7,-1,0,"no"
"6616",42,-262,28,114,3,-1,0,"no"
"24373",49,6493,17,180,1,-1,0,"no"
"21036",59,1857,14,128,4,-1,0,"no"
"17255",50,724,28,139,2,-1,0,"no"
"17348",41,371,28,81,8,-1,0,"no"
"40828",33,661,11,108,1,99,7,"no"
"39208",29,219,18,76,2,356,1,"no"
"2649",60,1390,13,58,2,-1,0,"no"
"42510",59,8334,17,141,4,182,2,"no"
"7312",39,481,29,376,1,-1,0,"no"
"1778",46,-1124,9,206,2,-1,0,"no"
"32566",52,1374,17,267,2,322,1,"no"
"19135",38,202,5,1311,2,-1,0,"yes"
"667",35,148,6,128,2,-1,0,"no"
"10244",45,1306,11,125,3,-1,0,"no"
"28764",58,364,30,168,1,-1,0,"no"
"1048",30,60,7,306,5,-1,0,"no"
"23543",33,0,28,59,10,-1,0,"no"
"13538",45,335,9,89,3,-1,0,"no"
"34783",56,563,6,100,2,168,1,"no"
"38382",55,1078,15,41,1,-1,0,"no"
"149",43,3,5,186,2,-1,0,"no"
"3773",36,1343,16,73,1,-1,0,"no"
"31140",30,985,19,88,2,-1,0,"no"
"704",43,0,6,125,2,-1,0,"no"
"23892",34,91,29,67,4,-1,0,"no"
"20875",48,400,13,158,1,-1,0,"no"
