"","age","balance","day","duration","campaign","pdays","previous","y"
"23927",54,1059,29,73,8,-1,0,"no"
"1914",43,336,9,181,1,-1,0,"no"
"13466",36,3043,9,254,1,-1,0,"no"
"23301",39,81,27,49,4,-1,0,"no"
"41292",86,0,26,189,1,-1,0,"yes"
"23711",44,795,28,99,24,-1,0,"no"
"13158",55,67,8,267,2,-1,0,"no"
"40344",42,6526,18,133,2,399,3,"no"
"730",51,325,6,254,2,-1,0,"no"
"4898",30,239,21,412,1,-1,0,"yes"
"15348",25,18,18,225,1,-1,0,"no"
"17862",37,103,30,124,3,-1,0,"no"
"5352",33,524,23,156,2,-1,0,"no"
"8731",49,-347,4,213,3,-1,0,"no"
"22775",33,49,25,476,3,-1,0,"no"
"25286",42,898,18,136,2,131,1,"no"
"9132",45,1227,5,127,3,-1,0,"no"
"36270",26,5,11,251,1,304,2,"no"
"3686",55,726,16,271,1,-1,0,"no"
"43967",33,224,23,342,2,107,2,"yes"
"33516",38,7255,20,410,2,-1,0,"no"
"19736",56,654,7,93,4,-1,0,"no"
"20075",31,323,11,120,3,-1,0,"no"
"31817",71,227,8,74,1,-1,0,"no"
"25952",47,551,19,662,2,-1,0,"no"
"19201",33,0,6,139,8,-1,0,"no"
"8334",39,-718,2,90,4,-1,0,"no"
"13660",32,794,9,1014,1,-1,0,"yes"
"34421",42,2133,5,89,5,-1,0,"no"
"25852",31,593,19,391,2,-1,0,"no"
"32988",38,326,17,69,2,-1,0,"no"
"3050",49,1158,14,159,3,-1,0,"no"
"39654",32,8,26,175,2,-1,0,"no"
"2614",51,1212,13,184,1,-1,0,"no"
"26942",33,7108,21,255,1,-1,0,"no"
"35673",40,71,8,225,1,-1,0,"no"
"13682",56,237,9,236,4,-1,0,"no"
"27782",29,8,28,468,1,-1,0,"no"
"44928",21,57,4,9,1,-1,0,"no"
"7432",31,524,29,668,2,-1,0,"no"
"7444",41,51,29,39,22,-1,0,"no"
"1471",60,7601,8,285,1,-1,0,"no"
"17353",41,239,28,76,12,-1,0,"no"
"22288",34,355,21,314,3,-1,0,"no"
"12953",28,1581,7,576,2,-1,0,"no"
"24118",27,185,31,18,1,-1,0,"no"
"26884",32,1019,20,489,2,-1,0,"no"
"498",50,41,6,190,1,-1,0,"no"
"22080",34,0,21,163,2,-1,0,"no"
"39665",27,80,27,188,2,-1,0,"no"
"20904",30,717,13,130,3,-1,0,"no"
"37822",35,422,14,73,1,-1,0,"no"
"18979",47,318,4,299,2,-1,0,"no"
"34920",50,2405,6,114,1,287,8,"no"
"28790",34,102,30,89,1,-1,0,"no"
"6313",24,2984,27,935,1,-1,0,"yes"
"25421",45,17,18,66,1,152,14,"no"
"14362",49,280,14,162,3,-1,0,"no"
"9550",49,0,6,286,2,-1,0,"no"
"3626",34,452,15,90,3,-1,0,"no"
"25853",44,12,19,126,2,-1,0,"no"
"15780",40,-60,21,250,1,-1,0,"no"
"5379",44,759,23,397,1,-1,0,"no"
"29407",29,286,2,70,2,-1,0,"no"
"43297",82,0,15,506,2,195,1,"yes"
"33598",43,2374,20,316,2,264,2,"no"
"12802",35,2110,7,39,1,-1,0,"no"
"28612",57,77,29,168,3,246,2,"no"
"34632",33,1480,5,223,1,-1,0,"no"
"898",38,100,7,786,1,-1,0,"yes"
"38510",26,255,15,401,1,-1,0,"no"
"1911",44,271,9,94,1,-1,0,"no"
"14823",36,673,16,689,1,-1,0,"yes"
"838",45,68,7,254,1,-1,0,"no"
"5827",47,192,26,596,1,-1,0,"no"
"38624",38,1852,15,298,2,-1,0,"no"
"24693",53,453,17,148,2,-1,0,"no"
"29808",37,2,4,220,1,-1,0,"no"
"528",46,459,6,221,1,-1,0,"no"
"15646",28,250,21,475,4,-1,0,"no"
"7196",53,1301,29,90,1,-1,0,"no"
"39210",34,-578,18,767,2,-1,0,"yes"
"10597",30,363,16,136,8,-1,0,"no"
"15637",37,167,21,225,3,-1,0,"no"
"39914",49,7019,2,263,1,368,3,"yes"
"36138",42,659,11,91,1,-1,0,"no"
"15653",44,1590,21,54,8,-1,0,"no"
"22569",45,0,22,112,3,-1,0,"no"
"12163",35,883,20,18,5,-1,0,"no"
"15258",29,-25,17,143,1,-1,0,"no"
"30752",42,769,6,187,2,246,1,"no"
"44263",93,775,22,860,2,177,7,"yes"
"39127",35,3302,18,207,3,-1,0,"no"
"7310",39,556,29,322,1,-1,0,"no"
"41750",47,2524,12,105,1,-1,0,"yes"
"36000",33,139,8,548,1,-1,0,"no"
"25645",39,3373,19,419,5,-1,0,"no"
"38221",50,226,15,98,1,330,5,"no"
"7842",55,420,30,41,3,-1,0,"no"
"11588",26,1028,19,431,1,-1,0,"no"
"23385",53,28,27,293,9,-1,0,"no"
"10633",55,0,16,153,1,-1,0,"no"
"29070",40,407,2,200,1,271,1,"no"
"10759",38,1262,17,49,2,-1,0,"no"
"13037",59,184,8,163,1,-1,0,"no"
"8263",29,1492,2,267,10,-1,0,"no"
"29729",52,330,4,228,1,-1,0,"no"
"15194",40,355,17,1390,2,-1,0,"no"
"38157",29,940,15,382,1,-1,0,"yes"
"24264",39,108,17,265,1,-1,0,"no"
"14447",58,409,14,643,2,-1,0,"no"
"20651",33,519,12,260,3,-1,0,"no"
"4612",36,360,20,271,1,-1,0,"no"
"14223",53,257,11,1310,2,-1,0,"yes"
"41490",33,409,8,165,1,97,4,"yes"
"32660",33,1558,17,97,1,-1,0,"no"
"2685",55,493,13,647,7,-1,0,"no"
"31968",60,252,13,123,2,147,3,"no"
"26565",31,3706,20,129,1,-1,0,"no"
"41008",74,166,13,99,1,-1,0,"no"
"35933",31,-209,8,154,3,367,2,"no"
"25031",45,1441,18,93,1,113,2,"no"
"21177",50,1200,14,904,3,-1,0,"yes"
"10442",36,-85,12,85,2,-1,0,"no"
"25315",38,4392,18,23,2,110,2,"no"
"20878",59,1393,13,314,1,-1,0,"no"
"36662",32,-1,12,37,1,-1,0,"no"
"3757",29,-142,16,140,1,-1,0,"no"
"33159",35,8,20,19,6,-1,0,"no"
"9101",56,842,5,108,1,-1,0,"no"
"27515",36,3463,21,29,4,-1,0,"no"
"34670",51,914,5,176,2,341,3,"no"
"27246",47,333,21,118,1,113,4,"no"
"13212",60,598,8,96,1,-1,0,"no"
"5138",31,664,21,987,3,-1,0,"no"
"7765",29,579,30,296,2,-1,0,"no"
"38304",23,15,15,76,2,364,2,"no"
"33862",30,53,29,375,1,-1,0,"yes"
"15784",60,685,21,89,1,-1,0,"no"
"28253",35,474,29,372,1,-1,0,"no"
"29078",36,210,2,65,1,-1,0,"no"
"29570",38,384,3,387,1,-1,0,"no"
"42943",28,266,8,108,1,-1,0,"no"
"3844",52,36,16,335,1,-1,0,"no"
"8838",26,178,4,833,2,-1,0,"no"
"12324",30,526,26,677,3,-1,0,"yes"
"11930",44,1286,20,268,3,-1,0,"no"
"8620",28,-298,3,559,7,-1,0,"no"
"5570",31,357,23,77,3,-1,0,"no"
"4145",53,10,19,73,1,-1,0,"no"
"33165",31,483,20,159,2,-1,0,"no"
"399",34,283,6,199,1,-1,0,"no"
"3434",35,0,15,759,1,-1,0,"no"
"7206",32,537,29,187,3,-1,0,"no"
"24811",51,390,18,368,1,-1,0,"no"
"14966",31,0,16,1056,2,-1,0,"no"
"18442",43,685,31,94,2,-1,0,"no"
"42910",36,994,5,195,1,176,5,"yes"
"44108",38,2656,8,230,2,-1,0,"no"
"29032",40,123,2,247,1,241,3,"no"
"43760",60,0,20,321,4,87,8,"no"
"26537",32,12705,20,211,1,-1,0,"no"
"6149",31,557,27,185,1,-1,0,"no"
"18919",39,643,4,295,1,-1,0,"no"
"4094",40,1380,19,127,1,-1,0,"no"
"6674",36,15,28,64,4,-1,0,"no"
"18728",59,4196,31,10,2,-1,0,"no"
"25719",31,252,19,222,1,-1,0,"no"
"921",44,58544,7,144,2,-1,0,"no"
"25414",48,-998,18,173,1,-1,0,"no"
"28798",27,149,30,283,1,-1,0,"no"
"30930",29,176,9,204,2,-1,0,"no"
"42716",32,307,25,96,1,201,3,"no"
"19706",32,474,7,90,3,-1,0,"no"
"8628",31,678,3,117,4,-1,0,"no"
"22567",37,261,22,296,3,-1,0,"no"
"5386",27,672,23,164,1,-1,0,"no"
"40449",34,0,3,122,1,72,1,"no"
"28944",47,349,2,112,1,273,1,"no"
"33030",34,3186,17,321,2,-1,0,"no"
"6451",45,-173,27,315,2,-1,0,"no"
"39651",25,906,26,253,1,-1,0,"yes"
"3182",46,74,15,101,4,-1,0,"no"
"24242",57,1878,17,219,1,-1,0,"no"
"25485",47,392,19,125,1,-1,0,"no"
"7713",47,176,30,35,1,-1,0,"no"
"27258",35,0,21,189,1,128,2,"no"
"19669",55,7303,7,166,3,-1,0,"no"
"8374",41,734,3,332,3,-1,0,"no"
"7425",39,0,29,59,3,-1,0,"no"
"27599",35,538,21,109,2,193,4,"no"
"34704",28,75,5,233,2,-1,0,"no"
"36295",41,81,11,193,1,-1,0,"no"
"26601",31,8460,20,68,1,-1,0,"no"
"36891",31,-199,12,149,5,299,10,"no"
"43190",60,2,2,228,4,390,2,"yes"
"35470",46,4646,7,33,3,359,1,"no"
"1953",32,150,9,1178,4,-1,0,"no"
"20082",44,935,11,70,5,-1,0,"no"
"41718",31,9629,7,180,2,96,2,"no"
"27365",32,9750,21,51,2,-1,0,"no"
"29526",44,6178,3,213,3,-1,0,"no"
"42848",34,661,3,122,1,96,9,"no"
"3093",55,680,14,321,1,-1,0,"no"
"37344",31,864,13,127,1,-1,0,"no"
"39009",40,278,18,9,5,-1,0,"no"
"30626",43,479,6,168,1,254,2,"no"
"41111",30,591,17,115,1,-1,0,"no"
"8430",45,4466,3,110,1,-1,0,"no"
"1721",36,211,9,93,2,-1,0,"no"
"32705",53,2018,17,212,1,-1,0,"no"
"38897",37,5768,18,297,1,-1,0,"no"
"21018",57,2625,14,465,2,-1,0,"no"
"35278",32,39,7,128,1,-1,0,"no"
"38700",39,-529,15,22,8,175,5,"no"
"12928",58,-354,7,98,1,-1,0,"no"
"40767",71,10394,10,411,1,-1,0,"no"
"42680",68,0,15,814,1,-1,0,"no"
"19816",30,2427,8,261,2,-1,0,"no"
"30368",60,6684,5,173,1,-1,0,"no"
"21002",35,1189,14,92,2,-1,0,"no"
"44932",31,3511,6,311,1,96,1,"yes"
"23737",59,1425,28,299,3,-1,0,"no"
"27802",48,0,28,123,1,204,1,"no"
"1478",33,0,8,345,2,-1,0,"no"
"11603",47,4923,19,121,3,-1,0,"no"
"30767",29,2,6,10,7,-1,0,"no"
"15168",29,453,17,384,4,-1,0,"no"
"24822",48,6376,18,56,4,-1,0,"no"
"15328",32,174,18,11,1,-1,0,"no"
"14783",52,92,16,469,7,-1,0,"no"
"32196",39,937,16,144,4,-1,0,"yes"
"9038",44,382,5,1167,1,-1,0,"no"
"392",37,8730,6,149,1,-1,0,"no"
"2325",32,594,13,134,2,-1,0,"no"
"44128",74,5539,12,390,2,159,3,"no"
"16636",32,0,24,184,6,-1,0,"no"
"43980",27,6791,24,136,5,94,30,"no"
"22465",33,80,22,572,2,-1,0,"no"
"15841",47,1484,21,274,3,-1,0,"no"
"34300",30,572,4,220,4,-1,0,"no"
"7616",40,2147,30,115,1,-1,0,"no"
"22332",37,42,22,99,2,-1,0,"no"
"1604",35,14,8,64,1,-1,0,"no"
"31246",23,486,3,87,1,-1,0,"no"
"22165",34,0,21,124,2,-1,0,"no"
"13181",35,28,8,259,1,-1,0,"no"
"19663",31,53,7,165,3,-1,0,"no"
"39139",50,116,18,40,2,321,14,"no"
"9455",41,84,6,238,3,-1,0,"no"
"14869",43,714,16,255,1,-1,0,"no"
"15061",46,-154,17,201,1,-1,0,"no"
"15390",32,102,18,560,1,-1,0,"yes"
"8622",41,437,3,14,21,-1,0,"no"
"14936",45,248,16,212,2,-1,0,"no"
"41947",78,4807,22,1002,4,-1,0,"yes"
"14820",25,130,16,49,1,-1,0,"no"
"41161",63,1612,19,399,2,183,2,"no"
"44966",36,335,10,5,1,772,4,"no"
"44859",31,243,23,305,2,842,1,"yes"
"15073",30,-44,17,97,1,-1,0,"no"
"34501",51,630,5,138,1,-1,0,"no"
"45023",42,756,14,72,4,160,3,"no"
"20513",30,1038,12,88,2,-1,0,"no"
"37184",35,34,13,249,2,365,3,"no"
"29982",32,557,4,210,2,253,1,"no"
"9262",37,281,5,869,2,-1,0,"no"
"22336",52,1227,22,1123,4,-1,0,"yes"
"13537",41,231,9,76,2,-1,0,"no"
"34239",32,214,4,117,1,-1,0,"no"
"9065",47,421,5,52,1,-1,0,"no"
"27746",36,167,28,57,1,-1,0,"no"
"25013",33,0,18,199,1,-1,0,"no"
"26369",38,215,20,70,1,167,1,"no"
"39458",35,204,25,236,1,-1,0,"yes"
"8338",31,-575,2,153,9,-1,0,"no"
"15211",51,2904,17,410,3,-1,0,"no"
"38477",39,315,15,259,3,353,3,"no"
"42961",32,1527,9,172,1,92,3,"no"
"9327",39,599,6,53,1,-1,0,"no"
"38248",47,1474,15,77,1,368,3,"no"
"30049",51,362,4,318,3,-1,0,"no"
"294",54,0,5,120,2,-1,0,"no"
"15111",32,133,17,421,1,-1,0,"no"
"32532",34,210,17,175,1,332,1,"no"
"18931",50,133,4,155,1,-1,0,"no"
"5624",44,-315,23,90,3,-1,0,"no"
"13063",42,-272,8,186,1,-1,0,"no"
"22891",49,5244,25,60,4,-1,0,"no"
"6602",44,449,28,195,4,-1,0,"no"
"10955",37,830,17,292,3,-1,0,"no"
"8667",48,750,3,246,5,-1,0,"no"
"28222",53,388,29,67,1,247,1,"no"
"42424",38,5000,4,720,5,536,5,"no"
"38810",31,11,18,17,7,350,9,"no"
"30764",33,350,6,148,7,227,5,"no"
"1442",22,54,8,626,6,-1,0,"no"
"8691",50,3043,3,113,4,-1,0,"no"
"28523",56,29,29,52,2,227,1,"no"
"19975",47,11,8,455,4,-1,0,"no"
"38121",31,591,15,14,5,-1,0,"no"
"25272",41,-90,18,103,6,-1,0,"no"
"29461",41,572,3,419,2,271,2,"no"
"35703",35,0,8,265,1,290,2,"no"
"26400",37,7100,20,757,2,-1,0,"no"
"5583",32,38,23,368,5,-1,0,"no"
"25167",54,0,18,283,1,-1,0,"no"
"27479",58,50,21,675,4,171,4,"no"
"43491",22,104,16,330,3,-1,0,"yes"
"29189",37,59,2,319,1,213,1,"no"
"17774",28,107,29,122,13,-1,0,"no"
"20989",47,691,14,103,2,-1,0,"no"
"22708",54,470,25,104,6,-1,0,"no"
"19275",52,1364,6,164,2,-1,0,"no"
"24856",52,-723,18,636,1,-1,0,"no"
"21318",56,3206,18,129,3,-1,0,"no"
"40639",30,685,5,299,2,-1,0,"no"
"20787",51,52,13,114,2,-1,0,"no"
"40714",37,262,7,305,1,179,5,"no"
"17199",33,114,28,57,3,-1,0,"no"
"21084",42,68,14,314,2,-1,0,"no"
"41085",36,1228,14,153,2,102,3,"no"
"28178",45,-90,29,128,1,192,1,"no"
"43943",30,436,17,1720,1,-1,0,"yes"
"35773",42,0,8,88,1,360,1,"no"
"28723",28,69,30,532,2,-1,0,"yes"
"26608",53,1561,20,689,2,-1,0,"no"
"26081",45,1148,19,782,2,-1,0,"no"
"44826",66,388,17,152,2,-1,0,"no"
"34076",54,2156,30,258,1,86,5,"yes"
"34671",30,-522,5,670,2,286,6,"yes"
"2959",52,2024,14,314,1,-1,0,"no"
"16489",32,1291,23,110,2,-1,0,"no"
"39769",47,213,1,154,1,-1,0,"no"
"29436",53,5797,3,267,4,-1,0,"no"
"24050",31,79,18,558,1,-1,0,"no"
"31153",26,834,26,90,1,-1,0,"no"
"12235",47,0,20,51,2,-1,0,"no"
"7363",33,16992,29,58,1,-1,0,"no"
"25112",34,-85,18,107,1,-1,0,"no"
"11999",42,671,20,10,29,-1,0,"no"
"24966",34,178,18,85,1,-1,0,"no"
"29924",30,364,4,331,1,-1,0,"no"
"32274",35,545,16,1579,1,234,4,"yes"
"7914",33,-1027,30,205,6,-1,0,"no"
"15266",31,71,17,740,2,-1,0,"no"
"1575",44,138,8,283,3,-1,0,"no"
"36540",40,780,12,206,1,357,1,"no"
"19014",57,2266,5,306,1,-1,0,"no"
"20206",53,1242,11,168,2,-1,0,"no"
"1411",29,2,8,190,1,-1,0,"no"
"31514",36,4613,2,320,1,134,2,"no"
"17306",31,290,28,408,3,-1,0,"no"
"1181",27,96,8,31,1,-1,0,"no"
"43207",32,2667,4,251,1,181,4,"yes"
"36101",36,866,11,629,1,173,1,"yes"
"20188",49,112,11,97,2,-1,0,"no"
"41116",35,431,17,343,2,397,1,"yes"
"22343",60,27,22,40,2,-1,0,"no"
"21605",58,0,19,109,6,-1,0,"no"
"32610",33,264,17,494,1,-1,0,"no"
"40145",59,0,5,493,2,-1,0,"yes"
"17218",54,38,28,115,8,-1,0,"no"
"35238",37,900,7,155,1,357,2,"no"
"19893",34,1076,8,70,2,-1,0,"no"
"11811",56,665,20,109,2,-1,0,"no"
"38738",38,1428,18,33,5,-1,0,"no"
"35348",56,72,7,263,1,357,4,"no"
"39349",31,1124,18,82,4,-1,0,"no"
"30780",27,13,6,24,5,-1,0,"no"
"45038",45,2048,18,310,1,804,1,"yes"
"24969",32,-934,18,50,1,-1,0,"no"
"28557",54,0,29,309,3,-1,0,"no"
"13773",38,-475,10,234,1,-1,0,"no"
"20135",55,462,11,116,2,-1,0,"no"
"589",30,0,6,369,1,-1,0,"no"
"30962",31,43,9,297,7,-1,0,"no"
"12180",43,98,20,185,4,-1,0,"no"
"5374",42,61,23,65,1,-1,0,"no"
"11541",46,63,19,235,1,-1,0,"no"
"12722",41,923,7,141,3,-1,0,"no"
"6342",51,-1042,27,272,2,-1,0,"no"
"25318",32,6188,18,147,1,-1,0,"no"
"20950",31,512,14,96,3,-1,0,"no"
"38940",30,3950,18,152,4,370,3,"no"
"31994",43,515,13,199,2,146,1,"no"
"31289",29,676,9,93,2,224,4,"no"
"2626",43,17,13,119,10,-1,0,"no"
"721",54,83,6,190,3,-1,0,"no"
"32131",53,8112,15,75,1,146,1,"no"
"44363",46,8564,2,397,2,342,1,"no"
"40379",27,446,23,205,3,-1,0,"no"
"23843",51,255,29,158,2,-1,0,"no"
"2274",49,783,12,166,4,-1,0,"no"
"2544",43,1916,13,565,2,-1,0,"no"
"32850",35,193,17,402,1,-1,0,"no"
"41742",57,254,8,676,1,-1,0,"no"
"25982",36,227,19,294,2,-1,0,"no"
"30890",39,132,9,170,2,-1,0,"no"
"20843",34,9827,13,871,4,-1,0,"yes"
"11291",40,4396,18,1195,2,-1,0,"no"
"41050",54,1778,14,319,1,268,2,"no"
"16506",37,216,23,408,3,-1,0,"no"
"39576",35,8029,26,167,1,285,4,"no"
"1550",50,72,8,141,2,-1,0,"no"
"19240",30,4749,6,220,2,-1,0,"no"
"44779",58,0,14,358,2,-1,0,"yes"
"24605",37,620,17,93,3,-1,0,"no"
"4769",32,-345,21,74,1,-1,0,"no"
"1516",33,56,8,112,2,-1,0,"no"
"20044",49,229,8,219,2,-1,0,"no"
"24899",30,3,18,54,1,195,1,"no"
"2596",40,4436,13,67,2,-1,0,"no"
"12185",35,2316,20,8,3,-1,0,"no"
"27571",49,2147,21,123,2,-1,0,"no"
"15553",59,161,21,272,2,-1,0,"no"
"16404",33,4443,23,25,6,-1,0,"no"
"15153",43,255,17,180,1,-1,0,"no"
"552",30,46,6,114,2,-1,0,"no"
"14068",50,-682,11,479,2,-1,0,"no"
"31457",29,250,31,371,2,257,1,"no"
"32674",58,1476,17,286,1,-1,0,"no"
"10441",40,0,12,543,2,-1,0,"no"
"40206",34,294,8,301,3,-1,0,"yes"
"43121",54,65,24,87,1,91,3,"no"
"14637",44,4353,15,90,1,-1,0,"no"
"41606",26,1646,18,890,5,-1,0,"yes"
"30470",48,318,5,1017,4,-1,0,"yes"
"30668",52,11,6,365,1,9,1,"no"
"34411",48,288,5,142,3,-1,0,"no"
"28887",31,358,30,68,3,256,51,"no"
"14654",33,71,15,94,4,-1,0,"no"
"12961",44,300,7,182,3,-1,0,"no"
"792",44,503,7,629,2,-1,0,"no"
"11331",37,1104,18,15,8,-1,0,"no"
"17483",34,1725,28,164,7,-1,0,"no"
"39732",29,3748,28,322,3,-1,0,"no"
"39394",51,0,22,168,1,-1,0,"no"
"1127",46,1571,7,489,2,-1,0,"no"
"40157",59,0,5,153,1,-1,0,"no"
"11029",50,1321,17,271,2,-1,0,"no"
"8554",39,203,3,143,1,-1,0,"no"
"38244",26,26,15,899,1,-1,0,"yes"
"26801",36,75,20,97,2,-1,0,"no"
"41174",32,1270,19,232,3,-1,0,"yes"
"11281",39,1967,18,156,9,-1,0,"no"
"37151",48,-139,13,75,2,-1,0,"no"
"27920",59,524,28,166,2,-1,0,"no"
"44228",58,1299,19,128,2,234,2,"no"
"19374",32,421,6,851,6,-1,0,"no"
"39345",27,292,18,45,4,-1,0,"no"
"20951",35,178,14,76,2,-1,0,"no"
"5776",28,1107,26,144,1,-1,0,"no"
"21778",56,605,19,207,6,-1,0,"no"
"41058",19,60,14,253,1,-1,0,"no"
"3584",52,4015,15,493,2,-1,0,"no"
"33384",52,782,20,104,1,-1,0,"no"
"35952",52,863,8,224,2,170,3,"no"
"2077",37,0,12,346,4,-1,0,"no"
"43721",57,9367,14,700,4,92,7,"yes"
"10550",45,3037,16,60,2,-1,0,"no"
"9075",59,3587,5,118,2,-1,0,"no"
"8523",37,278,3,1045,3,-1,0,"yes"
"26676",59,4263,20,426,2,-1,0,"no"
"13959",46,44,10,90,9,-1,0,"no"
"31311",24,-61,11,95,4,-1,0,"yes"
"21952",32,1014,20,194,6,-1,0,"no"
"44145",47,3696,12,250,2,181,4,"yes"
"2657",24,-427,13,165,3,-1,0,"no"
"2658",25,53,13,331,2,-1,0,"no"
"11100",40,256,18,30,1,-1,0,"no"
"38034",35,911,14,136,2,175,7,"no"
"40582",57,1486,23,64,3,-1,0,"no"
"15565",26,49,21,489,3,-1,0,"no"
"11954",37,1483,20,32,9,-1,0,"no"
"40580",34,144,21,213,3,89,16,"no"
"2220",30,37,12,262,2,-1,0,"no"
"41117",50,2218,17,711,1,-1,0,"yes"
"5970",47,-614,26,118,2,-1,0,"no"
"749",37,88,6,128,2,-1,0,"no"
"40565",19,103,10,104,2,-1,0,"yes"
"17810",35,840,29,281,4,-1,0,"no"
"12343",25,681,26,105,3,-1,0,"no"
"39847",54,1664,2,257,3,-1,0,"yes"
"10398",36,5427,12,398,1,-1,0,"no"
"30755",42,419,6,198,2,-1,0,"no"
"3537",45,810,15,213,4,-1,0,"no"
"3934",41,208,16,315,3,-1,0,"no"
"12292",34,1,25,53,1,-1,0,"no"
"43595",19,329,30,169,1,190,2,"yes"
"28398",38,2329,29,261,1,-1,0,"no"
"32695",38,398,17,239,1,332,1,"no"
"3595",55,874,15,314,11,-1,0,"no"
"324",32,2558,5,148,2,-1,0,"no"
"17333",35,449,28,395,4,-1,0,"no"
"20199",31,448,11,135,2,-1,0,"no"
"27286",39,1601,21,219,2,182,2,"no"
"43571",30,697,28,545,2,181,8,"yes"
"4578",41,83,20,834,6,-1,0,"no"
"41789",36,592,13,204,2,99,5,"yes"
"28603",33,554,29,162,2,258,1,"no"
"44031",33,718,29,271,1,84,3,"yes"
"25459",36,481,19,112,3,-1,0,"no"
"28247",58,44,29,147,1,195,1,"no"
"28981",36,-206,2,122,1,-1,0,"no"
"6840",50,3636,28,290,1,-1,0,"no"
"25510",58,6384,19,90,3,-1,0,"no"
"22655",36,591,25,109,5,-1,0,"no"
"2770",28,348,14,305,3,-1,0,"no"
"29314",39,52,2,1420,3,-1,0,"yes"
"42483",30,517,11,141,2,-1,0,"yes"
"29252",48,22,2,429,2,-1,0,"no"
"2115",54,-337,12,288,2,-1,0,"no"
"11586",28,2340,19,399,1,-1,0,"no"
"12576",54,42,3,389,2,-1,0,"no"
"4126",30,1312,19,285,2,-1,0,"no"
"40043",38,7255,3,78,2,44,2,"no"
"32895",41,96,17,165,3,-1,0,"no"
"36165",54,1252,11,101,1,350,1,"no"
"7111",21,1903,29,107,2,-1,0,"no"
"29084",27,10451,2,45,1,-1,0,"no"
"45211",37,2971,17,361,2,188,11,"no"
"6183",25,-187,27,275,4,-1,0,"no"
"45113",24,1234,26,280,2,97,3,"no"
"28710",47,405,30,236,1,260,1,"no"
"9759",49,49,9,232,1,-1,0,"no"
"42177",64,2331,9,201,1,-1,0,"yes"
"19843",52,135,8,172,9,-1,0,"no"
"37938",47,1863,14,151,4,-1,0,"no"
"41972",42,2463,26,183,2,-1,0,"no"
"7867",26,1004,30,228,2,-1,0,"yes"
"4185",28,-31,19,257,1,-1,0,"no"
"8236",35,98,2,136,1,-1,0,"no"
"2868",53,5700,14,97,1,-1,0,"no"
"37206",36,1129,13,444,1,-1,0,"no"
"12713",59,-1336,7,450,2,-1,0,"no"
"30373",30,405,5,103,1,265,2,"no"
"32902",31,1130,17,224,3,74,4,"no"
"42462",69,426,9,395,1,-1,0,"yes"
"27351",48,3837,21,120,1,-1,0,"no"
"20425",54,3020,12,106,2,-1,0,"no"
"15248",45,871,17,230,5,-1,0,"no"
"13100",25,0,8,238,3,-1,0,"no"
"15275",34,39,18,138,3,-1,0,"no"
"9315",47,122,5,240,3,-1,0,"no"
"31085",37,2442,16,91,3,-1,0,"yes"
"34416",35,-947,5,148,4,362,3,"no"
"18921",44,810,4,184,1,-1,0,"no"
"31895",36,1198,9,278,3,-1,0,"no"
"25463",55,4053,19,113,1,166,2,"no"
"22464",50,195,22,168,2,-1,0,"no"
"43768",51,2635,21,407,3,74,5,"yes"
"6408",29,452,27,347,1,-1,0,"no"
"43667",78,832,11,97,3,-1,0,"no"
"43338",43,2367,22,173,2,181,4,"yes"
"11662",46,4064,20,62,4,-1,0,"no"
"1961",34,2137,9,245,4,-1,0,"no"
"17439",26,63,28,76,4,-1,0,"no"
"41311",66,2048,27,212,1,-1,0,"yes"
"13005",33,-805,7,208,2,-1,0,"no"
"42901",29,308,4,162,2,184,1,"no"
"30141",38,4383,4,1381,4,-1,0,"yes"
"9441",52,9,6,44,1,-1,0,"no"
"30216",35,2707,5,699,1,-1,0,"yes"
"34762",32,59,6,345,1,-1,0,"no"
"40783",63,538,11,373,2,-1,0,"no"
"7298",45,895,29,480,2,-1,0,"no"
"9062",45,419,5,420,1,-1,0,"no"
"12015",39,3,20,12,14,-1,0,"no"
"33554",46,588,20,249,3,237,4,"no"
"33789",24,2022,23,159,4,-1,0,"yes"
"4210",44,87,19,193,3,-1,0,"no"
"15354",30,114,18,110,10,-1,0,"no"
"21463",35,150,18,242,5,-1,0,"no"
"5628",31,9874,23,1222,5,-1,0,"no"
"37262",32,28,13,88,1,370,1,"no"
"25512",40,2168,19,530,1,-1,0,"no"
"30493",31,68,5,425,2,189,27,"no"
"32366",32,519,16,317,2,149,1,"no"
"11873",39,127,20,150,2,-1,0,"no"
"40422",42,2959,2,711,1,342,1,"yes"
"38442",58,5431,15,327,3,374,1,"no"
"10962",50,608,17,107,4,-1,0,"no"
"17048",33,0,25,374,2,-1,0,"no"
"33219",42,72,20,124,2,348,3,"no"
"7578",27,713,30,152,4,-1,0,"no"
"21476",48,466,19,99,7,-1,0,"no"
"22127",38,1960,21,161,2,-1,0,"no"
"38116",39,7066,15,667,3,357,3,"yes"
"21408",33,199,18,178,4,-1,0,"no"
"43043",45,226,15,91,4,185,6,"yes"
"44868",36,60,23,156,2,-1,0,"yes"
"17334",27,103,28,53,5,-1,0,"no"
"7395",41,9767,29,162,2,-1,0,"no"
"20666",54,479,12,222,3,-1,0,"no"
"31271",28,5763,5,196,2,-1,0,"yes"
"10120",51,1137,11,76,1,-1,0,"no"
"39179",28,3,18,40,8,349,6,"no"
"28180",35,149,29,99,1,245,2,"no"
"2914",47,502,14,28,2,-1,0,"no"
